🔒 Row ID,Supplier Name,Supplier ID,Product Code,Item Name,Unit,Cost,CSV Row ID,Owner ID
fJjvvz0RRf-qNfyH1UrPaA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test048,Demo cod fillet,300g,9.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
bvaxXcPEQreWQ5..VzIwvA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test049,Demo shrimp,250g,11.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
CGVaTKEZSq-N3coiO9MkkQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test050,Demo tuna steaks,200g,8.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Fco1ZykkQiKQjNc3Fb2mVA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test051,Demo eggs,dozen,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
qdP-P6XNTbKbnh9tStupiA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test052,Demo milk,1L,1.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
XSU4Z7BIQM6L5VagAIj9uw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test053,Demo butter,250g,4.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
oV8bkYfCTJ6TA49ujfe00w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test054,Demo cream,200ml,2.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
iBz29gB3SRKMfqJhQolUyQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test055,Demo sour cream,300g,3.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
A7x76nfdSJ2cv0.hxTUhfA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test056,Demo cheddar cheese,200g,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
oHPTd7.wTaemdLr-I6lQhA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test057,Demo mozzarella,150g,3.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
lsiKfEOtQPedX8cQMJmb1w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test058,Demo parmesan,100g,5.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
HuWsDnlKTJGgjsjB9TSunw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test059,Demo feta cheese,200g,4.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
EvcwTDr1Tf6D7LcGyMFgXg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test060,Demo goat cheese,150g,6.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Xz5S3Q3RRhikuhm5yXm2Kw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test061,Demo white wine,750ml,8.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
TM0TFBStS0SMerGXqDJd4g,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test062,Demo red wine,750ml,9.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
7IrW3ROBQ7KQW1aWBMss6Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test063,Demo beer,6 pack,7.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
tBoWJSlhSma7W6zehlzIRw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test064,Demo sparkling water,1L,1.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
WzpSGesXQYeSncz64JogWA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test065,Demo orange juice,1L,3.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
2D1Lnz81QhSXncE40AV6mA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test066,Demo coffee beans,500g,12.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
XOVe1tmgT3iHUFswvd-ANw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test067,Demo tea bags,40 pack,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Xk07qCuXRJuTLf06FKDAxQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test068,Demo chocolate,100g,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
31koukBrTSG43MIKZl6dlg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test069,Demo vanilla extract,50ml,4.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
WQtC489dRdauQ4fIimgSsg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test070,Demo baking powder,100g,2.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
UJ8UTGAkRiGbyDy2XYXQrw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test071,Demo baking soda,200g,1.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
ACL6aG4VSyq9qL1R5wzE2A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test072,Demo cornstarch,300g,2.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
YvTfda1vS-OIq6.iqHeQaQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test073,Demo coconut oil,400ml,6.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
fhQvEvSbRtetLykMRXxx9w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test074,Demo sesame oil,150ml,5.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Ux5xdtEkTJSid9rdMIgQRg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test075,Demo soy sauce,250ml,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
oS3Bwnh1QL6.ueowR0sAqA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test076,Demo hot sauce,200ml,4.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
zbhAp1OEST6evPfqPSEYhA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test077,Demo mustard,150g,2.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
dj8FJvW-R.-LVTYTpVctiw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test078,Demo ketchup,500ml,3.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
6665hSbYSUqHBqe4LounXQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test079,Demo mayonnaise,400ml,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
wRghgoK7Sw2TNXa5Bhogpw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test080,Demo barbecue sauce,300ml,3.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
ZFXaIRXUQ.6yPQu6.duy8w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test081,Demo pasta,500g,1.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Igx7ZvNLSAm5KZ.miRxReg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test082,Demo quinoa,400g,5.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
om9vnPVDRNukS6QogcNdBg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test083,Demo couscous,300g,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Irgd-xc2Q5KtLk1hrGZVzA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test084,Demo lentils,500g,2.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
ae0CIK1VTfinAtBV2KbNVw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test085,Demo chickpeas,400g,2.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
h.HZ3qilRp2TKtSr4NJriQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test086,Demo black beans,400g,2.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
ByL2qWtFTr2sH99GM-SROQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test087,Demo kidney beans,400g,2.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
VrRl1VtkRKeGKPENg2TvKQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test088,Demo almonds,200g,6.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
lovehgquRKSRj7LPFLvqyQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test089,Demo walnuts,150g,7.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
uur4pqKWRUWsv7OK2I1iKA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test090,Demo cashews,200g,8.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
k7GZACTuQU-Xiryi2RQ9CQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test091,Demo pistachios,150g,9.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
yxf-xWwARC6TfQEkRHWbWQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test092,Demo peanuts,300g,4.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
hp3pRNO4SGCqgHQKuFErTA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test093,Demo sunflower seeds,200g,3.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
lxGAhV-cT0eDfnVyeFgJTQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test094,Demo pumpkin seeds,150g,5.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
zNxR0ViQQFm0fTBF5937uw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test095,Demo chia seeds,100g,6.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
LLXAYiv3SXesNsqC.pb8Jg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test096,Demo flax seeds,200g,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
otBEGuw3QpOgP.zKBJAnCw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test097,Demo oats,1kg,3.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
4kfMctRHRimEShBMosoQ6Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test098,Demo granola,400g,5.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
CLzc4F6cQwi9PkdHeVVANQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test099,Demo cereal,500g,4.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
de.mCkOjRWyFKFvsc-NGEg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test100,Demo protein bars,12 pack,15.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
7FICT7r3SQq0NMc9xklLKw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test001,Demo bread rolls,1x8,2.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
pzqlmCUZSAW1tHHdJ59BuQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test002,Demo pasta sauce,500ml,1.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
1M13t57UQfGgtNgNoh5o3w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test003,Demo cheese slices,200g,3.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
U2josXAlTJicLExGF2RbtA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
AZOdpkbASPCfb.gr3e4G4Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
MYUe2jbHTTGNvL01vVgdLw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
Zbau3JInT3eV9MHsRZX9dQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test007,Demo yogurt,450g,2.78,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
eh8tdvQQRI6JOoTqQvKw3w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test008,Demo olive oil,250ml,4.33,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
TraA1EDFTsipLU24hZZGVw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test009,Demo biscuits,300g,2.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
uvf-Ot7xSsGx8RNxZKKtjQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test010,Demo honey,350g,5.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
smQ7IHw9Rg26RAIFwQuXbw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test011,Demo rice,1kg,2.15,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
a-ToAiIkVQ5OOP3gX.R4O-w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test012,Demo flour,2kg,1.87,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
iZhcn9d2SHuolwpqcAI6.Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test013,Demo sugar,1kg,1.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
o.MGOF4qRLOLCc8Vu885sA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test014,Demo salt,500g,0.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
BXilUR0RQNug4GlFf5PcHA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test015,Demo pepper,100g,3.21,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
adl-AV1IRASpr7EVhqBBIg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test016,Demo garlic powder,80g,2.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
EYmGlgltSaaY63xclLhaBw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test017,Demo paprika,75g,2.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
plN3XfTuRaqxL80LqooIgg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test018,Demo cumin,60g,3.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
8F5q.SVDTUC5UdBI1660Qg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test019,Demo oregano,50g,2.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
tBJrHCrnRim-JyzRJYF7wg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test020,Demo basil,40g,3.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
Bx-dDYtrRQSQaKpr0zwXEQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test021,Demo tomatoes,400g,1.78,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
ZaX4eB7HS1KsNSVZ-AFDsg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test022,Demo onions,1kg,1.23,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
PlOn9O.-TB-drVM5jIZHCg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test023,Demo potatoes,2kg,2.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
6VzgF.CTQSGHFjcR24aT6A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test024,Demo carrots,500g,1.56,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
iXZw0sx1QQOsWCleHHNEuw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test025,Demo bell peppers,300g,2.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
vVcLtdFzRzaWDCdUhbRBxQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test026,Demo cucumber,each,0.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
8ZLso2oZSmGrfkGA4ves3A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test027,Demo lettuce,each,1.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
EtkYIgxbQ66BVqFev3RyfA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test028,Demo spinach,200g,2.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
UhCsUDP6Rmuo-klvtrGcnw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test029,Demo broccoli,400g,2.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
1dtvhYv0R8ufDFpOFJVRWw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test030,Demo cauliflower,each,2.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
1P3.sWJWSxOn2CRD8Bt4Ig,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test031,Demo mushrooms,250g,3.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
smQD4YpISQ2.8xrqw6XFZw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test032,Demo zucchini,300g,1.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
f77XLo.1QCaXx63rQaDUiA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test033,Demo eggplant,each,2.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
PSxkle2RSRO3mzTch9WwQA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test034,Demo apples,1kg,3.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
h7FqJ-IYRTC8j6fzVHPyLw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test035,Demo bananas,1kg,2.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
E3vlnxHHTD-LK2dty5HUpQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test036,Demo oranges,1kg,2.78,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
4bo.WvULTE-tX7sZHBX-rw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test037,Demo strawberries,250g,4.56,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
aRS8485NTiORRoxjnG9iZQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test038,Demo blueberries,150g,5.23,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
QNvp5gcHRzqhnfkRA7d-Qg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test039,Demo grapes,500g,3.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
Q2yTqpvSRuSJI6JUbbcGiw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test040,Demo pears,1kg,3.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
pwZpiguFSRSC5Qi15AUzdw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test041,Demo peaches,500g,4.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
t-1b0GqSR5mn0zZVfpjUew,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test042,Demo lemons,3 pack,1.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
59ivCt8iQmuNq6SDDBOTYg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test043,Demo limes,4 pack,2.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
xWRf7jZqSleUSTdeVBJWiA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test044,Demo chicken breast,1kg,8.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
YzEvTCH-SamIlqxf3dTJsw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test045,Demo ground beef,500g,6.78,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
xD0twmNWQGK9gv2S0nP.Mg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test046,Demo pork chops,800g,7.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
bjHHdq71S1eVwWRNZRw7yw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test047,Demo salmon fillet,400g,12.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
L48DBftyRJG4QfG7ZKE9Tw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test048,Demo cod fillet,300g,9.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
HxWjKBRLS82RcjkhfwLyiA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test049,Demo shrimp,250g,11.56,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
R3nMdjZuRiKt9HoWu-ZwtQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test050,Demo tuna steaks,200g,8.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
u3SW-ZYGTYODlBCuewBlpg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test051,Demo eggs,dozen,3.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
KApBK.JvSXK4km.Gzq..bg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test052,Demo milk,1L,1.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
hwUhgKIdTVa6d3ivDFpQ7A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test053,Demo butter,250g,4.23,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
Y-08aV7kS3GUnsf07EMhjg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test054,Demo cream,200ml,2.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
nRv6L6m.QwSz5PYoJ18ADw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test055,Demo sour cream,300g,3.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
YusyUXNORMGDJXtLRS-Etw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test056,Demo cheddar cheese,200g,4.56,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
8zzSZNt2R2mVI4yULukzog,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test057,Demo mozzarella,150g,3.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
8ymGf9IQRE--HPJCkpcpZg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test058,Demo parmesan,100g,5.67,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
rjVBiy0zT0KbbAweCoXlxA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test059,Demo feta cheese,200g,4.34,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
VtY1bXznQ-uYEC3aWrukjw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test060,Demo goat cheese,150g,6.12,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
VqRq2FIoS9uS2F1BtheQRQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test061,Demo white wine,750ml,8.99,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
sz.ficP0SISVZf9zWXDbHw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test062,Demo red wine,750ml,9.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
xuKLvPjBTk2TzZP4l.ic2Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test063,Demo beer,6 pack,7.89,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
ngyrLJv3TH6qy69dxjff2Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test064,Demo sparkling water,1L,1.45,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
9QMBFOy5SXyUgQrtuFx1rw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test065,Demo orange juice,1L,3.23,da9uExBrSn2j9wH3OgkcuQ,7jWCFKO9SGmYNSUTyjdRSw
